205637242,4.17,1,NYS Math Exam 2011,1,2011
208594440,4.37,1,NYS Math Exam 2011,1,2011
207248311,,1,NYS Math Exam 2011,1,2011
207389958,4.01,1,NYS Math Exam 2011,1,2011
204052252,4.09,1,NYS Math Exam 2011,1,2011
204925903,4.07,1,NYS Math Exam 2011,1,2011
204307284,4.15,1,NYS Math Exam 2011,1,2011
214950800,4.02,1,NYS Math Exam 2011,1,2011
203552351,4.18,1,NYS Math Exam 2011,1,2011
203858303,4.13,1,NYS Math Exam 2011,1,2011
203849203,4.07,1,NYS Math Exam 2011,1,2011
203801576,3.83,1,NYS Math Exam 2011,1,2011
205367014,4.10,1,NYS Math Exam 2011,1,2011
206326753,4.03,1,NYS Math Exam 2011,1,2011
208423210,4.15,1,NYS Math Exam 2011,1,2011
209090638,4.06,1,NYS Math Exam 2011,1,2011
205399884,4.13,1,NYS Math Exam 2011,1,2011
204320097,4.04,1,NYS Math Exam 2011,1,2011
203632054,4.18,1,NYS Math Exam 2011,1,2011
203965371,4.06,1,NYS Math Exam 2011,1,2011
204908511,4.05,1,NYS Math Exam 2011,1,2011
205403421,4.15,1,NYS Math Exam 2011,1,2011
203774849,4.03,1,NYS Math Exam 2011,1,2011
203629407,3.92,1,NYS Math Exam 2011,1,2011
204374680,3.71,1,NYS Math Exam 2011,1,2011
204050793,4.07,1,NYS Math Exam 2011,1,2011
204661185,4.02,1,NYS Math Exam 2011,1,2011
209744333,3.92,1,NYS Math Exam 2011,1,2011
203722764,4.18,1,NYS Math Exam 2011,1,2011
205507320,4.01,1,NYS Math Exam 2011,1,2011
206202889,3.83,1,NYS Math Exam 2011,1,2011
205403298,4.15,1,NYS Math Exam 2011,1,2011
204350425,4.22,1,NYS Math Exam 2011,1,2011
204362453,4.02,1,NYS Math Exam 2011,1,2011
205782378,4.09,1,NYS Math Exam 2011,1,2011
204946958,4.10,1,NYS Math Exam 2011,1,2011
209402379,4.05,1,NYS Math Exam 2011,1,2011
203932918,4.10,1,NYS Math Exam 2011,1,2011
203574983,4.05,1,NYS Math Exam 2011,1,2011
203849161,3.83,1,NYS Math Exam 2011,1,2011
215077702,4.06,1,NYS Math Exam 2011,1,2011
203898648,4.03,1,NYS Math Exam 2011,1,2011
207976507,3.83,1,NYS Math Exam 2011,1,2011
205403363,4.10,1,NYS Math Exam 2011,1,2011
205343403,4.13,1,NYS Math Exam 2011,1,2011
204399455,4.02,1,NYS Math Exam 2011,1,2011
203792973,4.18,1,NYS Math Exam 2011,1,2011
205502081,4.18,1,NYS Math Exam 2011,1,2011
203310776,4.07,1,NYS Math Exam 2011,1,2011
205998214,4.05,1,NYS Math Exam 2011,1,2011
203776133,4.31,1,NYS Math Exam 2011,1,2011
205507817,4.05,1,NYS Math Exam 2011,1,2011
203932991,4.00,1,NYS Math Exam 2011,1,2011
206202764,3.63,1,NYS Math Exam 2011,1,2011
206233330,4.13,1,NYS Math Exam 2011,1,2011
205909864,4.01,1,NYS Math Exam 2011,1,2011
219225869,4.15,1,NYS Math Exam 2011,1,2011
203776927,4.03,1,NYS Math Exam 2011,1,2011
204125371,4.07,1,NYS Math Exam 2011,1,2011
204319339,4.18,1,NYS Math Exam 2011,1,2011
204050801,4.15,1,NYS Math Exam 2011,1,2011
227241320,4.05,1,NYS Math Exam 2011,1,2011
206293383,4.02,1,NYS Math Exam 2011,1,2011
205488802,4.18,1,NYS Math Exam 2011,1,2011
204335145,4.31,1,NYS Math Exam 2011,1,2011
203810882,4.07,1,NYS Math Exam 2011,1,2011
209359470,4.15,1,NYS Math Exam 2011,1,2011
203965470,3.79,1,NYS Math Exam 2011,1,2011
207356338,3.38,1,NYS Math Exam 2011,1,2011
203652045,4.07,1,NYS Math Exam 2011,1,2011
205801269,4.13,1,NYS Math Exam 2011,1,2011
274683507,4.10,1,NYS Math Exam 2011,1,2011
205553928,3.83,1,NYS Math Exam 2011,1,2011
205055320,4.18,1,NYS Math Exam 2011,1,2011
